Dataset = ogbn-products, batch_size = 2048
Layer_1 39922 | Layer_2 438889 | Layer_3 1460262
Epoch 00000 | Loss 1.5655 | Accuracy 0.8432 | Time : 9.5532 | loop 3.4988 | Model 6.0542 | x_y_time 0.0020 | pred 4.4918 | loss_time 0.0041
Epoch 00001 | Loss 0.6530 | Accuracy 0.8733 | Time : 11.0157 | loop 3.6010 | Model 7.4146 | x_y_time 0.0010 | pred 5.8287 | loss_time 0.0049
Epoch 00002 | Loss 0.5229 | Accuracy 0.8823 | Time : 9.6597 | loop 3.6216 | Model 6.0379 | x_y_time 0.0011 | pred 4.4806 | loss_time 0.0020
Epoch 00003 | Loss 0.4776 | Accuracy 0.8862 | Time : 9.6480 | loop 3.6227 | Model 6.0252 | x_y_time 0.0012 | pred 4.4784 | loss_time 0.0016
Epoch 00004 | Loss 0.4576 | Accuracy 0.8887 | Time : 10.9433 | loop 3.5546 | Model 7.3886 | x_y_time 0.0010 | pred 5.8174 | loss_time 0.0046
Epoch 00005 | Loss 0.4279 | Accuracy 0.8925 | Time : 9.5596 | loop 3.5206 | Model 6.0390 | x_y_time 0.0011 | pred 4.4716 | loss_time 0.0031
Epoch 00006 | Loss 0.3993 | Accuracy 0.8969 | Time : 9.5966 | loop 3.5475 | Model 6.0490 | x_y_time 0.0011 | pred 4.4731 | loss_time 0.0017
Epoch 00007 | Loss 0.3829 | Accuracy 0.8978 | Time : 10.8609 | loop 4.8813 | Model 5.9795 | x_y_time 0.0011 | pred 4.4752 | loss_time 0.0028
Epoch 00008 | Loss 0.3747 | Accuracy 0.8983 | Time : 9.5505 | loop 3.5746 | Model 5.9758 | x_y_time 0.0011 | pred 4.4724 | loss_time 0.0017
Epoch 00009 | Loss 0.3736 | Accuracy 0.8999 | Time : 9.7020 | loop 3.6251 | Model 6.0767 | x_y_time 0.0012 | pred 4.4839 | loss_time 0.0044
Epoch 00010 | Loss 0.3633 | Accuracy 0.9007 | Time : 9.6300 | loop 3.5600 | Model 6.0698 | x_y_time 0.0011 | pred 4.4786 | loss_time 0.0037
Epoch 00011 | Loss 0.3476 | Accuracy 0.9051 | Time : 9.6009 | loop 3.5666 | Model 6.0342 | x_y_time 0.0012 | pred 4.4744 | loss_time 0.0039
Epoch 00012 | Loss 0.3389 | Accuracy 0.9041 | Time : 10.8355 | loop 3.5148 | Model 7.3206 | x_y_time 0.0011 | pred 5.8101 | loss_time 0.0016
Epoch 00013 | Loss 0.3339 | Accuracy 0.9054 | Time : 9.6445 | loop 3.5856 | Model 6.0588 | x_y_time 0.0011 | pred 4.4775 | loss_time 0.0044
Epoch 00014 | Loss 0.3275 | Accuracy 0.9055 | Time : 9.5810 | loop 3.5480 | Model 6.0329 | x_y_time 0.0010 | pred 4.4761 | loss_time 0.0047
Epoch 00015 | Loss 0.3260 | Accuracy 0.9070 | Time : 10.9853 | loop 3.5888 | Model 7.3964 | x_y_time 0.0011 | pred 5.8273 | loss_time 0.0017
Epoch 00016 | Loss 0.3223 | Accuracy 0.9082 | Time : 9.5412 | loop 3.5502 | Model 5.9909 | x_y_time 0.0011 | pred 4.4732 | loss_time 0.0046
Epoch 00017 | Loss 0.3206 | Accuracy 0.9067 | Time : 9.6991 | loop 3.6094 | Model 6.0895 | x_y_time 0.0012 | pred 4.4848 | loss_time 0.0048
Epoch 00018 | Loss 0.3182 | Accuracy 0.9091 | Time : 10.8979 | loop 3.5391 | Model 7.3587 | x_y_time 0.0011 | pred 5.8148 | loss_time 0.0049
Epoch 00019 | Loss 0.3306 | Accuracy 0.9040 | Time : 9.6666 | loop 3.5934 | Model 6.0731 | x_y_time 0.0011 | pred 4.4814 | loss_time 0.0039
Epoch 00020 | Loss 0.3358 | Accuracy 0.9056 | Time : 9.5581 | loop 3.5476 | Model 6.0104 | x_y_time 0.0011 | pred 4.4752 | loss_time 0.0017
