Dataset = ogbn-arxiv, batch_size = 2048
Layer_1 11235 | Layer_2 35317 | Layer_3 62328
Epoch 00000 | Loss 2.8769 | Accuracy 0.4411 | Time : 0.5742 | loop 0.1555 | Model 0.4186 | x_y_time 0.0009 | pred 0.2285 | loss_time 0.0048
Epoch 00001 | Loss 2.1139 | Accuracy 0.5292 | Time : 0.4725 | loop 0.1493 | Model 0.3232 | x_y_time 0.0005 | pred 0.1668 | loss_time 0.0022
Epoch 00002 | Loss 1.8256 | Accuracy 0.5596 | Time : 0.4163 | loop 0.1327 | Model 0.2835 | x_y_time 0.0005 | pred 0.1618 | loss_time 0.0019
Epoch 00003 | Loss 1.6939 | Accuracy 0.5690 | Time : 0.4098 | loop 0.1307 | Model 0.2790 | x_y_time 0.0005 | pred 0.1617 | loss_time 0.0019
Epoch 00004 | Loss 1.6163 | Accuracy 0.5831 | Time : 0.4109 | loop 0.1309 | Model 0.2799 | x_y_time 0.0005 | pred 0.1621 | loss_time 0.0019
Epoch 00005 | Loss 1.5671 | Accuracy 0.5852 | Time : 0.4099 | loop 0.1294 | Model 0.2804 | x_y_time 0.0005 | pred 0.1622 | loss_time 0.0019
Epoch 00006 | Loss 1.5278 | Accuracy 0.5930 | Time : 0.4105 | loop 0.1296 | Model 0.2808 | x_y_time 0.0005 | pred 0.1623 | loss_time 0.0019
Epoch 00007 | Loss 1.4977 | Accuracy 0.5953 | Time : 0.4125 | loop 0.1309 | Model 0.2815 | x_y_time 0.0005 | pred 0.1627 | loss_time 0.0019
Epoch 00008 | Loss 1.4710 | Accuracy 0.5950 | Time : 0.4110 | loop 0.1297 | Model 0.2812 | x_y_time 0.0005 | pred 0.1626 | loss_time 0.0019
Epoch 00009 | Loss 1.4515 | Accuracy 0.5980 | Time : 0.4114 | loop 0.1295 | Model 0.2818 | x_y_time 0.0005 | pred 0.1626 | loss_time 0.0019
Epoch 00010 | Loss 1.4394 | Accuracy 0.5974 | Time : 0.4126 | loop 0.1305 | Model 0.2820 | x_y_time 0.0005 | pred 0.1629 | loss_time 0.0019
Epoch 00011 | Loss 1.4247 | Accuracy 0.6007 | Time : 0.4126 | loop 0.1306 | Model 0.2819 | x_y_time 0.0005 | pred 0.1627 | loss_time 0.0019
Epoch 00012 | Loss 1.4084 | Accuracy 0.6025 | Time : 0.4120 | loop 0.1306 | Model 0.2814 | x_y_time 0.0005 | pred 0.1624 | loss_time 0.0019
Epoch 00013 | Loss 1.3983 | Accuracy 0.6034 | Time : 0.4447 | loop 0.1366 | Model 0.3080 | x_y_time 0.0005 | pred 0.1615 | loss_time 0.0018
Epoch 00014 | Loss 1.3872 | Accuracy 0.6032 | Time : 0.4493 | loop 0.1325 | Model 0.3168 | x_y_time 0.0005 | pred 0.1634 | loss_time 0.0022
Epoch 00015 | Loss 1.3763 | Accuracy 0.6077 | Time : 0.4358 | loop 0.1353 | Model 0.3004 | x_y_time 0.0005 | pred 0.1630 | loss_time 0.0038
Epoch 00016 | Loss 1.3718 | Accuracy 0.6061 | Time : 0.4381 | loop 0.1342 | Model 0.3039 | x_y_time 0.0005 | pred 0.1635 | loss_time 0.0018
Epoch 00017 | Loss 1.3669 | Accuracy 0.6073 | Time : 0.4303 | loop 0.1353 | Model 0.2949 | x_y_time 0.0005 | pred 0.1626 | loss_time 0.0019
Epoch 00018 | Loss 1.3588 | Accuracy 0.6089 | Time : 0.4353 | loop 0.1361 | Model 0.2992 | x_y_time 0.0005 | pred 0.1650 | loss_time 0.0019
Epoch 00019 | Loss 1.3533 | Accuracy 0.6091 | Time : 0.4389 | loop 0.1284 | Model 0.3104 | x_y_time 0.0005 | pred 0.1631 | loss_time 0.0019
Epoch 00020 | Loss 1.3494 | Accuracy 0.6078 | Time : 0.4258 | loop 0.1292 | Model 0.2966 | x_y_time 0.0005 | pred 0.1623 | loss_time 0.0019
Epoch 00021 | Loss 1.3478 | Accuracy 0.6101 | Time : 0.4372 | loop 0.1401 | Model 0.2970 | x_y_time 0.0005 | pred 0.1662 | loss_time 0.0022
Epoch 00022 | Loss 1.3410 | Accuracy 0.6095 | Time : 0.4353 | loop 0.1317 | Model 0.3036 | x_y_time 0.0005 | pred 0.1645 | loss_time 0.0019
Epoch 00023 | Loss 1.3348 | Accuracy 0.6084 | Time : 0.4195 | loop 0.1280 | Model 0.2915 | x_y_time 0.0005 | pred 0.1630 | loss_time 0.0022
Epoch 00024 | Loss 1.3305 | Accuracy 0.6098 | Time : 0.4428 | loop 0.1329 | Model 0.3098 | x_y_time 0.0005 | pred 0.1622 | loss_time 0.0019
Epoch 00025 | Loss 1.3277 | Accuracy 0.6144 | Time : 0.4384 | loop 0.1306 | Model 0.3077 | x_y_time 0.0005 | pred 0.1646 | loss_time 0.0020
Epoch 00026 | Loss 1.3266 | Accuracy 0.6123 | Time : 0.4145 | loop 0.1298 | Model 0.2846 | x_y_time 0.0005 | pred 0.1638 | loss_time 0.0020
Epoch 00027 | Loss 1.3188 | Accuracy 0.6128 | Time : 0.4134 | loop 0.1305 | Model 0.2828 | x_y_time 0.0005 | pred 0.1632 | loss_time 0.0020
Epoch 00028 | Loss 1.3168 | Accuracy 0.6159 | Time : 0.4140 | loop 0.1303 | Model 0.2836 | x_y_time 0.0005 | pred 0.1623 | loss_time 0.0019
Epoch 00029 | Loss 1.3153 | Accuracy 0.6113 | Time : 0.4155 | loop 0.1313 | Model 0.2842 | x_y_time 0.0005 | pred 0.1642 | loss_time 0.0019
Epoch 00030 | Loss 1.3110 | Accuracy 0.6131 | Time : 0.4120 | loop 0.1311 | Model 0.2808 | x_y_time 0.0005 | pred 0.1625 | loss_time 0.0019
Epoch 00031 | Loss 1.3126 | Accuracy 0.6149 | Time : 0.4412 | loop 0.1414 | Model 0.2997 | x_y_time 0.0005 | pred 0.1648 | loss_time 0.0020
Epoch 00032 | Loss 1.3085 | Accuracy 0.6136 | Time : 0.4443 | loop 0.1334 | Model 0.3108 | x_y_time 0.0005 | pred 0.1644 | loss_time 0.0049
Epoch 00033 | Loss 1.3046 | Accuracy 0.6158 | Time : 1.7587 | loop 0.1314 | Model 1.6272 | x_y_time 0.0005 | pred 1.5049 | loss_time 0.0019
Epoch 00034 | Loss 1.2999 | Accuracy 0.6134 | Time : 0.4320 | loop 0.1296 | Model 0.3023 | x_y_time 0.0005 | pred 0.1773 | loss_time 0.0029
Epoch 00035 | Loss 1.2991 | Accuracy 0.6119 | Time : 0.4493 | loop 0.1355 | Model 0.3138 | x_y_time 0.0005 | pred 0.1807 | loss_time 0.0029
Epoch 00036 | Loss 1.2965 | Accuracy 0.6155 | Time : 0.4427 | loop 0.1333 | Model 0.3093 | x_y_time 0.0005 | pred 0.1810 | loss_time 0.0029
Epoch 00037 | Loss 1.2982 | Accuracy 0.6175 | Time : 0.4370 | loop 0.1311 | Model 0.3058 | x_y_time 0.0005 | pred 0.1788 | loss_time 0.0029
Epoch 00038 | Loss 1.2934 | Accuracy 0.6172 | Time : 0.4313 | loop 0.1305 | Model 0.3007 | x_y_time 0.0005 | pred 0.1763 | loss_time 0.0029
Epoch 00039 | Loss 1.2915 | Accuracy 0.6192 | Time : 0.4364 | loop 0.1316 | Model 0.3047 | x_y_time 0.0005 | pred 0.1790 | loss_time 0.0029
Epoch 00040 | Loss 1.2891 | Accuracy 0.6139 | Time : 0.4694 | loop 0.1321 | Model 0.3372 | x_y_time 0.0005 | pred 0.1750 | loss_time 0.0035
Epoch 00041 | Loss 1.2909 | Accuracy 0.6152 | Time : 0.4502 | loop 0.1329 | Model 0.3172 | x_y_time 0.0005 | pred 0.1723 | loss_time 0.0031
